Proyecto,Fecha,Planificado,Registrado,Diferencia,Estado
,04/06/2023,0.00,2.91,-2.91,Activo
,14/01/2023,0.00,2.00,-2.00,Activo
,12/04/2023,0.00,87.68,-87.68,Activo
,19/07/2023,0.00,126.53,-126.53,Activo
,16/07/2023,0.00,7.00,-7.00,Activo
,01/06/2023,0.00,123.13,-123.13,Activo
,03/03/2023,0.00,60.58,-60.58,Activo
,13/07/2023,0.00,91.41,-91.41,Activo
,18/04/2023,0.00,77.52,-77.52,Activo
,01/08/2023,0.00,59.31,-59.31,Activo
,07/03/2023,0.00,91.88,-91.88,Activo
,03/02/2023,0.00,79.85,-79.85,Activo
,24/02/2023,0.00,61.83,-61.83,Activo
,16/04/2023,0.00,3.17,-3.17,Activo
,29/06/2023,0.00,113.50,-113.50,Activo
,19/01/2023,0.00,69.57,-69.57,Activo
,28/03/2023,0.00,84.59,-84.59,Activo
,17/07/2023,0.00,108.07,-108.07,Activo
,07/02/2023,0.00,87.04,-87.04,Activo
,22/07/2023,0.00,0.00,0.00,Activo
,28/04/2023,0.00,109.01,-109.01,Activo
,30/05/2023,0.00,101.37,-101.37,Activo
,25/05/2023,0.00,112.49,-112.49,Activo
,21/04/2023,0.00,69.89,-69.89,Activo
,20/02/2023,0.00,108.37,-108.37,Activo
,25/06/2023,0.00,5.50,-5.50,Activo
,19/03/2023,0.00,6.58,-6.58,Activo
,20/01/2023,0.00,51.65,-51.65,Activo
,16/03/2023,0.00,81.37,-81.37,Activo
,24/03/2023,0.00,72.91,-72.91,Activo
,30/06/2023,0.00,83.14,-83.14,Activo
,30/04/2023,0.00,5.14,-5.14,Activo
,04/07/2023,0.00,100.47,-100.47,Activo
,27/01/2023,0.00,71.58,-71.58,Activo
,25/07/2023,0.00,137.43,-137.43,Activo
,21/06/2023,0.00,110.83,-110.83,Activo
,21/03/2023,0.00,85.26,-85.26,Activo
,16/06/2023,0.00,114.26,-114.26,Activo
,29/08/2023,0.00,7.00,-7.00,Activo
,03/04/2023,0.00,63.68,-63.68,Activo
,25/04/2023,0.00,99.11,-99.11,Activo
,29/05/2023,0.00,109.87,-109.87,Activo
,20/03/2023,0.00,63.25,-63.25,Activo
,01/07/2023,0.00,3.22,-3.22,Activo
,24/01/2023,0.00,91.17,-91.17,Activo
,13/06/2023,0.00,110.94,-110.94,Activo
,15/03/2023,0.00,80.31,-80.31,Activo
,02/01/2023,0.00,59.25,-59.25,Activo
,28/02/2023,0.00,71.85,-71.85,Activo
,04/05/2023,0.00,97.53,-97.53,Activo
,08/06/2023,0.00,81.64,-81.64,Activo
,07/05/2023,0.00,4.00,-4.00,Activo
,01/05/2023,0.00,2.02,-2.02,Activo
,06/02/2023,0.00,99.93,-99.93,Activo
,12/05/2023,0.00,100.36,-100.36,Activo
,19/05/2023,0.00,66.24,-66.24,Activo
,14/07/2023,0.00,103.37,-103.37,Activo
,03/05/2023,0.00,133.42,-133.42,Activo
,29/03/2023,0.00,90.39,-90.39,Activo
,28/06/2023,0.00,127.18,-127.18,Activo
,20/04/2023,0.00,72.30,-72.30,Activo
,22/05/2023,0.00,90.21,-90.21,Activo
,17/04/2023,0.00,79.90,-79.90,Activo
,12/06/2023,0.00,114.17,-114.17,Activo
,02/02/2023,0.00,67.09,-67.09,Activo
,05/06/2023,0.00,93.09,-93.09,Activo
,01/04/2023,0.00,1.75,-1.75,Activo
,12/07/2023,0.00,88.99,-88.99,Activo
,16/01/2023,0.00,59.06,-59.06,Activo
,19/04/2023,0.00,87.13,-87.13,Activo
,04/08/2023,0.00,49.78,-49.78,Activo
,13/04/2023,0.00,80.37,-80.37,Activo
,27/02/2023,0.00,63.07,-63.07,Activo
,18/07/2023,0.00,109.90,-109.90,Activo
,31/07/2023,0.00,60.36,-60.36,Activo
,09/06/2023,0.00,97.14,-97.14,Activo
,08/02/2023,0.00,98.41,-98.41,Activo
,10/05/2023,0.00,96.93,-96.93,Activo
,12/01/2023,0.00,71.03,-71.03,Activo
,28/05/2023,0.00,0.50,-0.50,Activo
,18/01/2023,0.00,71.27,-71.27,Activo
,27/03/2023,0.00,73.45,-73.45,Activo
,22/06/2023,0.00,114.45,-114.45,Activo
,08/03/2023,0.00,81.23,-81.23,Activo
,06/01/2023,0.00,46.95,-46.95,Activo
,09/05/2023,0.00,128.95,-128.95,Activo
,13/05/2023,0.00,3.50,-3.50,Activo
,15/02/2023,0.00,74.28,-74.28,Activo
,04/04/2023,0.00,59.91,-59.91,Activo
,15/06/2023,0.00,118.49,-118.49,Activo
,18/06/2023,0.00,0.92,-0.92,Activo
,17/03/2023,0.00,70.46,-70.46,Activo
,21/02/2023,0.00,84.21,-84.21,Activo
,16/05/2023,0.00,119.16,-119.16,Activo
,03/01/2023,0.00,71.87,-71.87,Activo
,09/01/2023,0.00,61.73,-61.73,Activo
,21/07/2023,0.00,115.71,-115.71,Activo
,14/03/2023,0.00,84.22,-84.22,Activo
,27/07/2023,0.00,129.14,-129.14,Activo
,25/01/2023,0.00,85.19,-85.19,Activo
,30/03/2023,0.00,81.12,-81.12,Activo
,02/07/2023,0.00,1.75,-1.75,Activo
,07/04/2023,0.00,12.00,-12.00,Activo
,24/07/2023,0.00,138.36,-138.36,Activo
,05/07/2023,0.00,104.04,-104.04,Activo
,26/04/2023,0.00,138.06,-138.06,Activo
La Tribu - QA management - Tribal Worldwide,,0.00,1206.95,-1206.95,Activo
,11/05/2023,0.00,4.47,-4.47,Activo
,19/07/2023,0.00,3.43,-3.43,Activo
,14/03/2023,0.00,3.40,-3.40,Activo
,09/02/2023,0.00,3.23,-3.23,Activo
,26/01/2023,0.00,5.80,-5.80,Activo
,24/07/2023,0.00,6.05,-6.05,Activo
,31/01/2023,0.00,5.42,-5.42,Activo
,14/02/2023,0.00,1.85,-1.85,Activo
,18/04/2023,0.00,10.17,-10.17,Activo
,15/07/2023,0.00,0.28,-0.28,Activo
,10/01/2023,0.00,2.53,-2.53,Activo
,02/03/2023,0.00,3.80,-3.80,Activo
,10/02/2023,0.00,3.48,-3.48,Activo
,20/06/2023,0.00,20.82,-20.82,Activo
,18/05/2023,0.00,9.80,-9.80,Activo
,05/01/2023,0.00,5.70,-5.70,Activo
,09/03/2023,0.00,4.95,-4.95,Activo
,11/04/2023,0.00,12.00,-12.00,Activo
,15/06/2023,0.00,14.27,-14.27,Activo
,20/07/2023,0.00,3.38,-3.38,Activo
,14/04/2023,0.00,11.55,-11.55,Activo
,01/02/2023,0.00,5.53,-5.53,Activo
,12/07/2023,0.00,7.23,-7.23,Activo
,09/04/2023,0.00,1.00,-1.00,Activo
,09/01/2023,0.00,6.28,-6.28,Activo
,10/03/2023,0.00,3.87,-3.87,Activo
,23/02/2023,0.00,8.25,-8.25,Activo
,07/07/2023,0.00,6.12,-6.12,Activo
,06/03/2023,0.00,7.80,-7.80,Activo
,27/07/2023,0.00,4.15,-4.15,Activo
,27/03/2023,0.00,7.73,-7.73,Activo
,06/06/2023,0.00,10.80,-10.80,Activo
,24/05/2023,0.00,6.08,-6.08,Activo
,17/01/2023,0.00,4.72,-4.72,Activo
,28/06/2023,0.00,7.42,-7.42,Activo
,19/05/2023,0.00,10.18,-10.18,Activo
,02/05/2023,0.00,18.25,-18.25,Activo
,20/04/2023,0.00,11.67,-11.67,Activo
,30/01/2023,0.00,8.28,-8.28,Activo
,03/08/2023,0.00,4.70,-4.70,Activo
,19/04/2023,0.00,12.72,-12.72,Activo
,14/06/2023,0.00,16.28,-16.28,Activo
,03/04/2023,0.00,14.93,-14.93,Activo
,31/05/2023,0.00,5.38,-5.38,Activo
,25/01/2023,0.00,4.00,-4.00,Activo
,08/02/2023,0.00,2.97,-2.97,Activo
,12/05/2023,0.00,7.18,-7.18,Activo
,02/01/2023,0.00,5.98,-5.98,Activo
,27/02/2023,0.00,5.17,-5.17,Activo
,04/08/2023,0.00,5.85,-5.85,Activo
,21/07/2023,0.00,8.47,-8.47,Activo
,26/04/2023,0.00,20.80,-20.80,Activo
,03/05/2023,0.00,20.75,-20.75,Activo
,09/05/2023,0.00,15.78,-15.78,Activo
,04/07/2023,0.00,14.55,-14.55,Activo
,13/03/2023,0.00,3.72,-3.72,Activo
,12/06/2023,0.00,11.78,-11.78,Activo
,17/03/2023,0.00,5.95,-5.95,Activo
,02/02/2023,0.00,4.62,-4.62,Activo
,27/01/2023,0.00,4.72,-4.72,Activo
,13/04/2023,0.00,10.00,-10.00,Activo
,11/07/2023,0.00,11.23,-11.23,Activo
,24/06/2023,0.00,0.08,-0.08,Activo
,22/05/2023,0.00,10.62,-10.62,Activo
,15/05/2023,0.00,3.97,-3.97,Activo
,17/02/2023,0.00,0.80,-0.80,Activo
,12/01/2023,0.00,2.73,-2.73,Activo
,27/06/2023,0.00,14.13,-14.13,Activo
,10/04/2023,0.00,12.83,-12.83,Activo
,21/06/2023,0.00,9.97,-9.97,Activo
,23/03/2023,0.00,5.13,-5.13,Activo
,29/03/2023,0.00,6.42,-6.42,Activo
,18/01/2023,0.00,6.05,-6.05,Activo
,14/07/2023,0.00,10.43,-10.43,Activo
,01/03/2023,0.00,4.73,-4.73,Activo
,02/06/2023,0.00,6.25,-6.25,Activo
,05/06/2023,0.00,11.13,-11.13,Activo
,07/03/2023,0.00,6.22,-6.22,Activo
,17/07/2023,0.00,15.30,-15.30,Activo
,20/03/2023,0.00,5.22,-5.22,Activo
,05/08/2023,0.00,1.82,-1.82,Activo
,01/07/2023,0.00,3.47,-3.47,Activo
,07/02/2023,0.00,5.87,-5.87,Activo
,13/06/2023,0.00,8.32,-8.32,Activo
,28/02/2023,0.00,3.40,-3.40,Activo
,30/05/2023,0.00,4.27,-4.27,Activo
,04/04/2023,0.00,10.73,-10.73,Activo
,21/03/2023,0.00,5.30,-5.30,Activo
,08/06/2023,0.00,9.92,-9.92,Activo
,25/05/2023,0.00,7.07,-7.07,Activo
,21/04/2023,0.00,5.98,-5.98,Activo
,04/05/2023,0.00,18.80,-18.80,Activo
,16/03/2023,0.00,8.95,-8.95,Activo
,01/08/2023,0.00,6.97,-6.97,Activo
,26/07/2023,0.00,6.87,-6.87,Activo
,01/06/2023,0.00,13.22,-13.22,Activo
,24/02/2023,0.00,2.58,-2.58,Activo
,16/02/2023,0.00,0.87,-0.87,Activo
,19/01/2023,0.00,9.07,-9.07,Activo
,29/06/2023,0.00,13.53,-13.53,Activo
,31/07/2023,0.00,8.13,-8.13,Activo
,29/05/2023,0.00,9.15,-9.15,Activo
,25/04/2023,0.00,16.58,-16.58,Activo
,21/02/2023,0.00,6.97,-6.97,Activo
,24/01/2023,0.00,6.93,-6.93,Activo
,28/03/2023,0.00,13.75,-13.75,Activo
,30/03/2023,0.00,8.17,-8.17,Activo
,25/06/2023,0.00,4.38,-4.38,Activo
,12/04/2023,0.00,8.70,-8.70,Activo
,28/04/2023,0.00,11.75,-11.75,Activo
,13/07/2023,0.00,7.90,-7.90,Activo
,10/07/2023,0.00,4.10,-4.10,Activo
,03/03/2023,0.00,6.82,-6.82,Activo
,05/07/2023,0.00,9.23,-9.23,Activo
,22/06/2023,0.00,10.02,-10.02,Activo
,30/06/2023,0.00,8.27,-8.27,Activo
,24/03/2023,0.00,2.98,-2.98,Activo
,08/03/2023,0.00,3.28,-3.28,Activo
,11/01/2023,0.00,2.23,-2.23,Activo
,15/02/2023,0.00,0.73,-0.73,Activo
,06/01/2023,0.00,3.77,-3.77,Activo
,20/02/2023,0.00,3.78,-3.78,Activo
,08/05/2023,0.00,15.48,-15.48,Activo
,05/05/2023,0.00,11.75,-11.75,Activo
,03/01/2023,0.00,7.75,-7.75,Activo
,16/05/2023,0.00,8.63,-8.63,Activo
,18/07/2023,0.00,6.60,-6.60,Activo
,15/03/2023,0.00,6.07,-6.07,Activo
,09/06/2023,0.00,11.92,-11.92,Activo
,10/05/2023,0.00,3.12,-3.12,Activo
,26/05/2023,0.00,4.40,-4.40,Activo
,24/04/2023,0.00,13.62,-13.62,Activo
,23/01/2023,0.00,4.37,-4.37,Activo
,16/06/2023,0.00,16.80,-16.80,Activo
,04/01/2023,0.00,5.43,-5.43,Activo
,06/02/2023,0.00,6.62,-6.62,Activo
,07/06/2023,0.00,15.00,-15.00,Activo
,02/08/2023,0.00,4.80,-4.80,Activo
,22/03/2023,0.00,2.83,-2.83,Activo
,23/06/2023,0.00,7.73,-7.73,Activo
,13/02/2023,0.00,2.20,-2.20,Activo
,26/06/2023,0.00,10.92,-10.92,Activo
,17/04/2023,0.00,11.12,-11.12,Activo
,16/01/2023,0.00,7.37,-7.37,Activo
,22/02/2023,0.00,6.63,-6.63,Activo
,17/05/2023,0.00,6.34,-6.34,Activo
,28/07/2023,0.00,11.45,-11.45,Activo
,13/01/2023,0.00,2.03,-2.03,Activo
,19/06/2023,0.00,10.70,-10.70,Activo
,03/02/2023,0.00,2.13,-2.13,Activo
,23/05/2023,0.00,11.18,-11.18,Activo
,25/07/2023,0.00,7.27,-7.27,Activo
,05/04/2023,0.00,6.23,-6.23,Activo
,27/04/2023,0.00,17.83,-17.83,Activo
,03/07/2023,0.00,0.17,-0.17,Activo
,09/07/2023,0.00,1.90,-1.90,Activo
,06/07/2023,0.00,5.82,-5.82,Activo
,31/03/2023,0.00,6.83,-6.83,Activo
La Tribu - Slash - Agua Pura Salvavidas - Operativo Facturable - Agua Pura Salvavidas,,0.00,554.69,-554.69,Activo
,19/05/2023,0.00,5.67,-5.67,Activo
,07/06/2023,0.00,4.75,-4.75,Activo
,28/06/2023,0.00,7.25,-7.25,Activo
,23/02/2023,0.00,4.00,-4.00,Activo
,18/01/2023,0.00,2.08,-2.08,Activo
,11/03/2023,0.00,3.00,-3.00,Activo
,27/03/2023,0.00,8.33,-8.33,Activo
,21/07/2023,0.00,7.40,-7.40,Activo
,19/06/2023,0.00,7.92,-7.92,Activo
,20/03/2023,0.00,8.00,-8.00,Activo
,24/05/2023,0.00,2.00,-2.00,Activo
,28/07/2023,0.00,2.25,-2.25,Activo
,23/03/2023,0.00,10.00,-10.00,Activo
,15/03/2023,0.00,10.00,-10.00,Activo
,25/07/2023,0.00,6.96,-6.96,Activo
,20/06/2023,0.00,5.92,-5.92,Activo
,27/04/2023,0.00,3.00,-3.00,Activo
,19/07/2023,0.00,5.27,-5.27,Activo
,26/01/2023,0.00,1.00,-1.00,Activo
,14/03/2023,0.00,8.00,-8.00,Activo
,06/05/2023,0.00,3.77,-3.77,Activo
,04/08/2023,0.00,2.92,-2.92,Activo
,09/03/2023,0.00,10.00,-10.00,Activo
,03/05/2023,0.00,5.59,-5.59,Activo
,11/05/2023,0.00,7.17,-7.17,Activo
,06/06/2023,0.00,5.83,-5.83,Activo
,04/05/2023,0.00,7.25,-7.25,Activo
,23/05/2023,0.00,6.58,-6.58,Activo
,16/05/2023,0.00,7.00,-7.00,Activo
,06/07/2023,0.00,5.92,-5.92,Activo
,22/02/2023,0.00,4.00,-4.00,Activo
,31/03/2023,0.00,8.83,-8.83,Activo
,18/03/2023,0.00,4.00,-4.00,Activo
,21/03/2023,0.00,8.00,-8.00,Activo
,07/05/2023,0.00,2.53,-2.53,Activo
,24/03/2023,0.00,10.00,-10.00,Activo
,11/04/2023,0.00,6.25,-6.25,Activo
,31/07/2023,0.00,3.08,-3.08,Activo
,08/03/2023,0.00,11.00,-11.00,Activo
,29/03/2023,0.00,8.25,-8.25,Activo
,13/03/2023,0.00,8.00,-8.00,Activo
,30/03/2023,0.00,8.00,-8.00,Activo
,02/08/2023,0.00,6.75,-6.75,Activo
,10/05/2023,0.00,7.20,-7.20,Activo
,09/06/2023,0.00,1.33,-1.33,Activo
,10/07/2023,0.00,7.46,-7.46,Activo
,05/05/2023,0.00,7.17,-7.17,Activo
,05/06/2023,0.00,8.00,-8.00,Activo
,01/04/2023,0.00,3.00,-3.00,Activo
,22/03/2023,0.00,8.00,-8.00,Activo
,05/04/2023,0.00,5.00,-5.00,Activo
,09/05/2023,0.00,7.17,-7.17,Activo
,26/04/2023,0.00,4.45,-4.45,Activo
,17/03/2023,0.00,10.17,-10.17,Activo
,04/04/2023,0.00,10.00,-10.00,Activo
,05/07/2023,0.00,7.00,-7.00,Activo
,10/04/2023,0.00,1.25,-1.25,Activo
,27/07/2023,0.00,7.00,-7.00,Activo
,30/05/2023,0.00,3.42,-3.42,Activo
,17/05/2023,0.00,7.92,-7.92,Activo
,25/03/2023,0.00,7.00,-7.00,Activo
,29/06/2023,0.00,5.17,-5.17,Activo
,08/02/2023,0.00,1.50,-1.50,Activo
,22/05/2023,0.00,7.26,-7.26,Activo
,26/06/2023,0.00,7.12,-7.12,Activo
,21/02/2023,0.00,1.75,-1.75,Activo
,27/06/2023,0.00,6.60,-6.60,Activo
,02/05/2023,0.00,7.42,-7.42,Activo
,01/08/2023,0.00,5.92,-5.92,Activo
,28/03/2023,0.00,8.00,-8.00,Activo
,18/05/2023,0.00,7.62,-7.62,Activo
,30/06/2023,0.00,4.87,-4.87,Activo
,11/07/2023,0.00,7.25,-7.25,Activo
,12/04/2023,0.00,2.25,-2.25,Activo
,08/06/2023,0.00,6.25,-6.25,Activo
,03/08/2023,0.00,7.08,-7.08,Activo
,02/06/2023,0.00,7.33,-7.33,Activo
,08/05/2023,0.00,7.17,-7.17,Activo
,07/03/2023,0.00,6.00,-6.00,Activo
,21/06/2023,0.00,5.22,-5.22,Activo
,16/03/2023,0.00,8.42,-8.42,Activo
,12/05/2023,0.00,8.88,-8.88,Activo
,15/05/2023,0.00,7.33,-7.33,Activo
,07/07/2023,0.00,5.75,-5.75,Activo
,28/04/2023,0.00,5.83,-5.83,Activo
,03/04/2023,0.00,5.00,-5.00,Activo
,10/03/2023,0.00,11.00,-11.00,Activo
,20/07/2023,0.00,5.27,-5.27,Activo
,25/04/2023,0.00,3.50,-3.50,Activo
,04/07/2023,0.00,5.91,-5.91,Activo
La Tribu - Slash - Agua Pura Salvavidas - Operativo No Facturable - Agua Pura Salvavidas,,0.00,219.24,-219.24,Activo
,01/08/2023,0.00,1.83,-1.83,Activo
,21/04/2023,0.00,8.00,-8.00,Activo
,07/03/2023,0.00,4.00,-4.00,Activo
,17/07/2023,0.00,2.25,-2.25,Activo
,12/04/2023,0.00,8.00,-8.00,Activo
,13/06/2023,0.00,1.83,-1.83,Activo
,04/05/2023,0.00,0.50,-0.50,Activo
,08/06/2023,0.00,1.33,-1.33,Activo
,13/07/2023,0.00,3.13,-3.13,Activo
,06/01/2023,0.00,0.25,-0.25,Activo
,08/05/2023,0.00,0.50,-0.50,Activo
,12/05/2023,0.00,0.25,-0.25,Activo
,04/07/2023,0.00,4.25,-4.25,Activo
,25/04/2023,0.00,8.00,-8.00,Activo
,20/02/2023,0.00,0.75,-0.75,Activo
,29/05/2023,0.00,1.00,-1.00,Activo
,03/04/2023,0.00,4.00,-4.00,Activo
,07/02/2023,0.00,0.25,-0.25,Activo
,31/07/2023,0.00,5.30,-5.30,Activo
,26/07/2023,0.00,3.25,-3.25,Activo
,22/06/2023,0.00,1.48,-1.48,Activo
,30/06/2023,0.00,2.17,-2.17,Activo
,28/04/2023,0.00,0.25,-0.25,Activo
,21/03/2023,0.00,2.50,-2.50,Activo
,24/05/2023,0.00,0.50,-0.50,Activo
,02/08/2023,0.00,1.17,-1.17,Activo
,23/02/2023,0.00,0.50,-0.50,Activo
,26/06/2023,0.00,3.30,-3.30,Activo
,07/06/2023,0.00,0.55,-0.55,Activo
,05/05/2023,0.00,0.17,-0.17,Activo
,28/07/2023,0.00,3.12,-3.12,Activo
,26/05/2023,0.00,0.25,-0.25,Activo
,19/06/2023,0.00,0.73,-0.73,Activo
,10/07/2023,0.00,1.80,-1.80,Activo
,25/07/2023,0.00,5.28,-5.28,Activo
,01/06/2023,0.00,1.33,-1.33,Activo
,19/07/2023,0.00,2.42,-2.42,Activo
,24/04/2023,0.00,8.00,-8.00,Activo
,20/06/2023,0.00,2.63,-2.63,Activo
,06/07/2023,0.00,2.40,-2.40,Activo
,23/06/2023,0.00,1.25,-1.25,Activo
,27/04/2023,0.00,1.00,-1.00,Activo
,30/05/2023,0.00,0.50,-0.50,Activo
,11/05/2023,0.00,0.50,-0.50,Activo
,29/06/2023,0.00,2.50,-2.50,Activo
,16/02/2023,0.00,0.35,-0.35,Activo
,17/05/2023,0.00,0.25,-0.25,Activo
,06/06/2023,0.00,1.50,-1.50,Activo
,27/06/2023,0.00,2.07,-2.07,Activo
,20/07/2023,0.00,2.50,-2.50,Activo
,18/05/2023,0.00,0.13,-0.13,Activo
,03/08/2023,0.00,1.17,-1.17,Activo
,14/04/2023,0.00,8.59,-8.59,Activo
,18/04/2023,0.00,4.00,-4.00,Activo
,27/07/2023,0.00,2.17,-2.17,Activo
,02/06/2023,0.00,1.00,-1.00,Activo
,14/02/2023,0.00,0.35,-0.35,Activo
,09/02/2023,0.00,0.25,-0.25,Activo
,11/04/2023,0.00,4.00,-4.00,Activo
,07/07/2023,0.00,2.13,-2.13,Activo
,09/06/2023,0.00,1.25,-1.25,Activo
,14/06/2023,0.00,1.29,-1.29,Activo
,10/05/2023,0.00,0.50,-0.50,Activo
,12/07/2023,0.00,1.25,-1.25,Activo
,17/04/2023,0.00,4.00,-4.00,Activo
,18/07/2023,0.00,1.83,-1.83,Activo
,13/03/2023,0.00,1.00,-1.00,Activo
,14/07/2023,0.00,2.27,-2.27,Activo
,19/05/2023,0.00,0.17,-0.17,Activo
,20/04/2023,0.00,8.00,-8.00,Activo
,03/05/2023,0.00,0.92,-0.92,Activo
,28/06/2023,0.00,2.00,-2.00,Activo
,15/05/2023,0.00,0.33,-0.33,Activo
,31/05/2023,0.00,1.00,-1.00,Activo
,05/06/2023,0.00,0.75,-0.75,Activo
,05/07/2023,0.00,1.75,-1.75,Activo
,21/07/2023,0.00,2.35,-2.35,Activo
,21/06/2023,0.00,0.82,-0.82,Activo
,09/05/2023,0.00,0.33,-0.33,Activo
,26/04/2023,0.00,4.50,-4.50,Activo
,24/07/2023,0.00,3.17,-3.17,Activo
,20/03/2023,0.00,7.00,-7.00,Activo
,19/04/2023,0.00,16.00,-16.00,Activo
,11/07/2023,0.00,2.00,-2.00,Activo
,13/04/2023,0.00,8.00,-8.00,Activo
,25/05/2023,0.00,0.30,-0.30,Activo
,22/05/2023,0.00,0.75,-0.75,Activo
,10/04/2023,0.00,8.00,-8.00,Activo
,04/08/2023,0.00,2.28,-2.28,Activo
La Tribu - Slash - APS Nuevas funcionalidades - Agua Pura Salvavidas,,0.00,457.91,-457.91,Activo
,21/07/2023,0.00,12.83,-12.83,Activo
,16/06/2023,0.00,16.57,-16.57,Activo
,25/07/2023,0.00,8.00,-8.00,Activo
,21/06/2023,0.00,7.50,-7.50,Activo
,27/03/2023,0.00,1.35,-1.35,Activo
,28/06/2023,0.00,6.00,-6.00,Activo
,28/07/2023,0.00,8.00,-8.00,Activo
,07/07/2023,0.00,8.00,-8.00,Activo
,20/05/2023,0.00,4.00,-4.00,Activo
,12/07/2023,0.00,17.60,-17.60,Activo
,30/06/2023,0.00,13.93,-13.93,Activo
,19/06/2023,0.00,8.00,-8.00,Activo
,24/06/2023,0.00,4.00,-4.00,Activo
,04/07/2023,0.00,14.47,-14.47,Activo
,12/05/2023,0.00,8.00,-8.00,Activo
,07/05/2023,0.00,12.00,-12.00,Activo
,08/06/2023,0.00,8.00,-8.00,Activo
,06/05/2023,0.00,3.00,-3.00,Activo
,22/06/2023,0.00,7.50,-7.50,Activo
,30/03/2023,0.00,1.29,-1.29,Activo
,11/07/2023,0.00,7.60,-7.60,Activo
,19/05/2023,0.00,8.00,-8.00,Activo
,22/05/2023,0.00,8.00,-8.00,Activo
,03/05/2023,0.00,8.00,-8.00,Activo
,05/07/2023,0.00,14.00,-14.00,Activo
,24/07/2023,0.00,8.00,-8.00,Activo
,27/07/2023,0.00,8.00,-8.00,Activo
,15/06/2023,0.00,18.92,-18.92,Activo
,12/06/2023,0.00,3.22,-3.22,Activo
,14/06/2023,0.00,3.00,-3.00,Activo
,31/05/2023,0.00,8.50,-8.50,Activo
,18/07/2023,0.00,4.00,-4.00,Activo
,09/05/2023,0.00,2.00,-2.00,Activo
,06/07/2023,0.00,1.00,-1.00,Activo
,05/05/2023,0.00,1.00,-1.00,Activo
,14/07/2023,0.00,2.00,-2.00,Activo
,09/06/2023,0.00,4.00,-4.00,Activo
,10/05/2023,0.00,7.00,-7.00,Activo
,02/06/2023,0.00,1.50,-1.50,Activo
,31/07/2023,0.00,8.00,-8.00,Activo
,26/07/2023,0.00,8.00,-8.00,Activo
,27/06/2023,0.00,8.00,-8.00,Activo
,23/05/2023,0.00,8.00,-8.00,Activo
,20/07/2023,0.00,12.00,-12.00,Activo
,29/05/2023,0.00,8.50,-8.50,Activo
,26/05/2023,0.00,8.00,-8.00,Activo
,18/05/2023,0.00,8.00,-8.00,Activo
,11/05/2023,0.00,11.00,-11.00,Activo
,29/06/2023,0.00,11.00,-11.00,Activo
,30/05/2023,0.00,8.00,-8.00,Activo
,08/05/2023,0.00,3.00,-3.00,Activo
,02/05/2023,0.00,8.00,-8.00,Activo
,17/05/2023,0.00,8.00,-8.00,Activo
,26/06/2023,0.00,8.00,-8.00,Activo
,13/07/2023,0.00,11.00,-11.00,Activo
,07/06/2023,0.00,5.02,-5.02,Activo
,28/03/2023,0.00,2.12,-2.12,Activo
,19/07/2023,0.00,12.00,-12.00,Activo
,23/06/2023,0.00,3.50,-3.50,Activo
,20/06/2023,0.00,11.00,-11.00,Activo
La Tribu - Slash - Auditoría ebiGo - La Tribu,,0.00,0.50,-0.50,Activo
,24/02/2023,0.00,0.50,-0.50,Activo
La Tribu - Taking Heads - Innovation Lab - ASDS-Tribu-20221222-050 - Talking Heads,,0.00,12.72,-12.72,Activo
,11/07/2023,0.00,1.50,-1.50,Activo
,03/08/2023,0.00,0.25,-0.25,Activo
,25/07/2023,0.00,2.50,-2.50,Activo
,01/08/2023,0.00,0.67,-0.67,Activo
,04/07/2023,0.00,1.62,-1.62,Activo
,26/07/2023,0.00,2.68,-2.68,Activo
,14/07/2023,0.00,3.50,-3.50,Activo
La Tribu - Wizard - Andares - Proceres,,0.00,145.47,-145.47,Activo
,12/01/2023,0.00,4.00,-4.00,Activo
,03/01/2023,0.00,14.50,-14.50,Activo
,06/01/2023,0.00,13.00,-13.00,Activo
,04/01/2023,0.00,15.33,-15.33,Activo
,06/02/2023,0.00,1.00,-1.00,Activo
,13/01/2023,0.00,20.33,-20.33,Activo
,05/01/2023,0.00,12.75,-12.75,Activo
,10/01/2023,0.00,20.00,-20.00,Activo
,14/01/2023,0.00,4.55,-4.55,Activo
,09/01/2023,0.00,18.50,-18.50,Activo
,11/01/2023,0.00,5.50,-5.50,Activo
,02/01/2023,0.00,16.00,-16.00,Activo
La Tribu - Wizard - PEPSI - Chatbot + Voucherify - ASDS-Tribu-20221222-038 - Pepsi,,0.00,124.44,-124.44,Activo
,18/07/2023,0.00,6.50,-6.50,Activo
,10/04/2023,0.00,3.50,-3.50,Activo
,02/07/2023,0.00,7.00,-7.00,Activo
,11/07/2023,0.00,7.99,-7.99,Activo
,14/07/2023,0.00,3.36,-3.36,Activo
,17/05/2023,0.00,4.25,-4.25,Activo
,08/05/2023,0.00,4.26,-4.26,Activo
,26/07/2023,0.00,17.59,-17.59,Activo
,17/07/2023,0.00,12.50,-12.50,Activo
,13/04/2023,0.00,2.77,-2.77,Activo
,02/05/2023,0.00,0.74,-0.74,Activo
,27/06/2023,0.00,2.93,-2.93,Activo
,15/05/2023,0.00,4.54,-4.54,Activo
,12/05/2023,0.00,3.30,-3.30,Activo
,16/05/2023,0.00,7.62,-7.62,Activo
,28/06/2023,0.00,3.00,-3.00,Activo
,13/07/2023,0.00,6.00,-6.00,Activo
,21/07/2023,0.00,1.02,-1.02,Activo
